pruning_method,search_type,layers,size,amount,baseline_mAP50_95,pruned_mAP50_95,drop_mAP50_95,baseline_mAP50,pruned_mAP50,drop_mAP50,baseline_latency_ms,pruned_latency_ms,baseline_fps,pruned_fps,zero_percent,model_path,source_csv
l2_structured,single_layer_sweep,9,1,0.2,0.506632,0.347086,0.159546,0.690055,0.483269,0.206786,1.541766,1.613792,648.606869,619.658711,1.378682,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_9_amt_0p20/yolo26n_l2_layer_9_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_9_amt_0p20/structured_pruning_summary.csv
l2_structured,single_layer_sweep,2,1,0.05,0.506632,0.345386,0.161246,0.690055,0.452371,0.237684,1.284945,1.273144,778.243336,785.457344,0.011906,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_2_amt_0p05/yolo26n_l2_layer_2_amt_0p05.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_2_amt_0p05/structured_pruning_summary.csv
l2_structured,single_layer_sweep,13,1,0.2,0.506632,0.335626,0.171007,0.690055,0.466810,0.223245,1.363673,1.296553,733.313546,771.275643,0.988270,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_13_amt_0p20/yolo26n_l2_layer_13_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_13_amt_0p20/structured_pruning_summary.csv
l2_structured,single_layer_sweep,17,1,0.5,0.506632,0.330243,0.176389,0.690055,0.544833,0.145222,1.562702,1.460464,639.917180,684.714060,0.775564,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_17_amt_0p50/yolo26n_l2_layer_17_amt_0p50.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_17_amt_0p50/structured_pruning_summary.csv
l2_structured,single_layer_sweep,6,1,0.1,0.506632,0.321437,0.185195,0.690055,0.459817,0.230238,1.380692,1.325203,724.274336,754.601238,0.352843,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_6_amt_0p10/yolo26n_l2_layer_6_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_6_amt_0p10/structured_pruning_summary.csv
l2_structured,single_layer_sweep,3,1,0.2,0.506632,0.285504,0.221128,0.690055,0.374611,0.315444,1.332139,1.325317,750.672334,754.536267,0.315148,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_3_amt_0p20/yolo26n_l2_layer_3_amt_0p20.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_3_amt_0p20/structured_pruning_summary.csv
l2_structured,single_layer_sweep,9,1,0.3,0.506632,0.278432,0.228201,0.690055,0.390882,0.299173,1.396606,1.515685,716.021777,659.767850,2.067959,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_9_amt_0p30/yolo26n_l2_layer_9_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_9_amt_0p30/structured_pruning_summary.csv
l2_structured,single_layer_sweep,0,1,0.4,0.506632,0.278182,0.228451,0.690055,0.392187,0.297868,1.377365,1.369210,726.023911,730.348017,0.006942,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_0_amt_0p40/yolo26n_l2_layer_0_amt_0p40.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_0_amt_0p40/structured_pruning_summary.csv
l2_structured,single_layer_sweep,1,1,0.1,0.506632,0.276425,0.230207,0.690055,0.383864,0.306191,1.422952,1.374121,702.764355,727.738215,0.018301,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_1_amt_0p10/yolo26n_l2_layer_1_amt_0p10.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_1_amt_0p10/structured_pruning_summary.csv
l2_structured,single_layer_sweep,10,1,0.3,0.506632,0.274764,0.231868,0.690055,0.387069,0.302986,1.275516,1.349761,783.996350,740.871906,3.116264,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_10_amt_0p30/yolo26n_l2_layer_10_amt_0p30.pt,/home/afm176/yolo_project/3_pruning/pruning_plan_new_sw_full_20260712_234356/l2_structured_single_sweep/layer_10_amt_0p30/structured_pruning_summary.csv
