group_id,root,current_channel_index,raw_l1_sum,rejected_lower_scoring_candidates,parameters_before,parameters_removed,parameters_after,dependency_operation_count,step,reduction_percent
DG014,model.16.m.0.m.1.cv1.conv,6,5.5174407958984375,0,2495266,74,2495192,4,55,0.5142558680111153
DG014,model.16.m.0.m.1.cv1.conv,0,5.666250228881836,0,2495192,74,2495118,4,56,0.517206320347352
DG013,model.16.m.0.m.0.cv1.conv,2,5.73297119140625,0,2495118,74,2495044,4,57,0.5201567726835998
DG013,model.16.m.0.m.0.cv1.conv,1,5.734157562255859,0,2495044,74,2494970,4,58,0.5231072250198365
DG011,model.16.m.0.cv1.conv,2,5.8992767333984375,1,2494970,178,2494792,15,59,0.5302042590178191
DG014,model.16.m.0.m.1.cv1.conv,2,4.6868896484375,1,2494792,56,2494736,4,60,0.5324370337587592
DG014,model.16.m.0.m.1.cv1.conv,1,4.893424987792969,1,2494736,56,2494680,4,61,0.5346698084996993
DG014,model.16.m.0.m.1.cv1.conv,2,4.911041259765625,1,2494680,56,2494624,4,62,0.5369025832406282
DG012,model.16.m.0.cv2.conv,1,5.900520324707031,1,2494624,66,2494558,5,63,0.5395340677567417
DG001,model.0.conv,1,5.9023895263671875,1,2494558,317,2494241,4,64,0.5521731676295549
DG021,model.2.cv2.conv,24,5.938558578491211,2,2494241,626,2493615,4,65,0.5771323995550359
DG011,model.16.m.0.cv1.conv,0,5.9591522216796875,2,2493615,124,2493491,15,66,0.5820764007671175
DG014,model.16.m.0.m.1.cv1.conv,1,3.88336181640625,1,2493491,38,2493453,4,67,0.5835914979127499
DG011,model.16.m.0.cv1.conv,1,6.016345977783203,3,2493453,106,2493347,15,68,0.5878178215295349
DG001,model.0.conv,3,6.0823516845703125,3,2493347,317,2493030,4,69,0.600456921402337
DG002,model.1.conv,16,6.065138816833496,3,2493030,124,2492906,4,70,0.6054009226144186
DG001,model.0.conv,8,6.108642578125,3,2492906,308,2492598,4,71,0.6176811836895779
DG021,model.2.cv2.conv,1,6.249785423278809,3,2492598,626,2491972,4,72,0.64264041561507
DG001,model.0.conv,5,6.3413848876953125,4,2491972,308,2491664,4,73,0.6549206766902294
DG002,model.1.conv,12,4.090726852416992,2,2491664,106,2491558,4,74,0.6591470003070032
DG002,model.1.conv,29,4.8469085693359375,2,2491558,106,2491452,4,75,0.6633733239237771
DG021,model.2.cv2.conv,1,6.42242431640625,4,2491452,626,2490826,4,76,0.6883325558492692
DG021,model.2.cv2.conv,25,6.4678955078125,4,2490826,626,2490200,4,77,0.7132917877747613
DG021,model.2.cv2.conv,22,6.500091552734375,4,2490200,626,2489574,4,78,0.7382510197002534
DG021,model.2.cv2.conv,44,6.546886444091797,4,2489574,626,2488948,4,79,0.7632102516257344
DG021,model.2.cv2.conv,55,6.567512512207031,4,2488948,626,2488322,4,80,0.7881694835512265
DG002,model.1.conv,21,6.644930839538574,4,2488322,106,2488216,4,81,0.7923958071680004
DG021,model.2.cv2.conv,40,6.828156471252441,4,2488216,626,2487590,4,82,0.8173550390934925
DG021,model.2.cv2.conv,11,6.876733303070068,4,2487590,626,2486964,4,83,0.8423142710189846
DG021,model.2.cv2.conv,7,6.88140869140625,4,2486964,626,2486338,4,84,0.8672735029444767
DG002,model.1.conv,21,6.898569107055664,4,2486338,106,2486232,4,85,0.8714998265612506
DG021,model.2.cv2.conv,12,6.901006698608398,4,2486232,626,2485606,4,86,0.8964590584867316
DG002,model.1.conv,8,7.000486373901367,4,2485606,106,2485500,4,87,0.9006853821035166
DG021,model.2.cv2.conv,20,7.030605316162109,4,2485500,626,2484874,4,88,0.9256446140289976
DG021,model.2.cv2.conv,5,7.218560218811035,4,2484874,626,2484248,4,89,0.9506038459544897
DG021,model.2.cv2.conv,24,7.253498077392578,4,2484248,626,2483622,4,90,0.9755630778799818
DG021,model.2.cv2.conv,14,7.3186187744140625,4,2483622,626,2482996,4,91,1.0005223098054739
DG021,model.2.cv2.conv,25,7.354351043701172,4,2482996,626,2482370,4,92,1.0254815417309548
DG021,model.2.cv2.conv,45,7.356631755828857,4,2482370,626,2481744,4,93,1.050440773656447
DG021,model.2.cv2.conv,27,7.362780570983887,4,2481744,626,2481118,4,94,1.075400005581939
DG021,model.2.cv2.conv,29,7.4369354248046875,4,2481118,626,2480492,4,95,1.1003592375074311
DG021,model.2.cv2.conv,29,7.447196960449219,4,2480492,626,2479866,4,96,1.1253184694329121
DG021,model.2.cv2.conv,21,7.447868347167969,4,2479866,626,2479240,4,97,1.1502777013584042
DG021,model.2.cv2.conv,7,7.468109130859375,4,2479240,626,2478614,4,98,1.1752369332838963
DG021,model.2.cv2.conv,39,7.496652603149414,4,2478614,626,2477988,4,99,1.2001961652093773
DG021,model.2.cv2.conv,11,7.498782157897949,4,2477988,626,2477362,4,100,1.2251553971348694
DG021,model.2.cv2.conv,20,7.534368515014648,4,2477362,626,2476736,4,101,1.2501146290603615
DG021,model.2.cv2.conv,13,7.5627970695495605,4,2476736,626,2476110,4,102,1.2750738609858536
DG021,model.2.cv2.conv,22,7.60809326171875,4,2476110,626,2475484,4,103,1.3000330929113346
DG021,model.2.cv2.conv,27,7.617616653442383,4,2475484,626,2474858,4,104,1.3249923248368267
DG021,model.2.cv2.conv,20,7.62327766418457,4,2474858,626,2474232,4,105,1.3499515567623188
DG018,model.19.m.0.cv2.conv,28,7.62628173828125,4,2474232,130,2474102,5,106,1.3551347838394956
DG001,model.0.conv,0,7.66119384765625,4,2474102,263,2473839,4,107,1.3656208509263967
DG002,model.1.conv,18,6.288938522338867,3,2473839,97,2473742,4,108,1.3694883357455279
DG002,model.1.conv,16,6.4610748291015625,4,2473742,97,2473645,4,109,1.3733558205646479
DG002,model.1.conv,9,7.37602424621582,4,2473645,97,2473548,4,110,1.377223305383779
DG002,model.1.conv,2,7.469987869262695,4,2473548,97,2473451,4,111,1.381090790202899
DG021,model.2.cv2.conv,2,7.705314636230469,4,2473451,626,2472825,4,112,1.4060500221283911
DG018,model.19.m.0.cv2.conv,5,7.7209320068359375,4,2472825,130,2472695,5,113,1.411233249205568
DG021,model.2.cv2.conv,14,7.7325592041015625,4,2472695,626,2472069,4,114,1.43619248113106
DG017,model.19.m.0.cv1.conv,19,7.735427379608154,4,2472069,1286,2470783,15,115,1.4874665582176094
DG021,model.2.cv2.conv,30,7.805253982543945,4,2470783,626,2470157,4,116,1.5124257901431015
DG018,model.19.m.0.cv2.conv,3,7.820426940917969,4,2470157,130,2470027,5,117,1.5176090172202783
DG021,model.2.cv2.conv,14,7.861919403076172,4,2470027,626,2469401,4,118,1.5425682491457593
DG021,model.2.cv2.conv,28,7.882110595703125,4,2469401,626,2468775,4,119,1.5675274810712514
DG018,model.19.m.0.cv2.conv,8,7.8822784423828125,4,2468775,130,2468645,5,120,1.5727107081484282
DG021,model.2.cv2.conv,2,7.890317916870117,4,2468645,626,2468019,4,121,1.5976699400739203
DG018,model.19.m.0.cv2.conv,18,7.933740615844727,4,2468019,130,2467889,5,122,1.602853167151097
DG001,model.0.conv,2,7.934295654296875,4,2467889,227,2467662,4,123,1.611903879047405
DG002,model.1.conv,15,6.983064651489258,4,2467662,88,2467574,4,124,1.6154125250688822
DG002,model.1.conv,17,7.361301422119141,4,2467574,88,2467486,4,125,1.6189211710903484
DG002,model.1.conv,19,7.6447954177856445,4,2467486,88,2467398,4,126,1.6224298171118257
DG002,model.1.conv,7,7.705772399902344,4,2467398,88,2467310,4,127,1.625938463133303
DG002,model.1.conv,6,7.794761657714844,4,2467310,88,2467222,4,128,1.6294471091547802
DG021,model.2.cv2.conv,15,7.938167572021484,4,2467222,626,2466596,4,129,1.6544063410802612
DG001,model.0.conv,0,7.944976806640625,4,2466596,182,2466414,4,130,1.661662858988311
DG002,model.1.conv,8,5.028053283691406,2,2466414,79,2466335,4,131,1.6648126662121343
DG002,model.1.conv,14,6.053825378417969,3,2466335,79,2466256,4,132,1.6679624734359577
DG002,model.1.conv,11,6.817844390869141,4,2466256,79,2466177,4,133,1.6711122806597811
DG002,model.1.conv,13,6.9990997314453125,4,2466177,79,2466098,4,134,1.6742620878836045
DG002,model.1.conv,8,7.048747539520264,4,2466098,79,2466019,4,135,1.677411895107428
DG002,model.1.conv,6,7.0812835693359375,4,2466019,79,2465940,4,136,1.6805617023312514
DG002,model.1.conv,5,7.187999725341797,4,2465940,79,2465861,4,137,1.6837115095550748
DG002,model.1.conv,6,7.323002815246582,4,2465861,79,2465782,4,138,1.6868613167788982
DG002,model.1.conv,0,7.330146789550781,4,2465782,79,2465703,4,139,1.6900111240027327
DG002,model.1.conv,0,7.369590759277344,4,2465703,79,2465624,4,140,1.693160931226556
DG002,model.1.conv,1,7.397974014282227,4,2465624,79,2465545,4,141,1.6963107384503795
DG002,model.1.conv,2,7.495359897613525,4,2465545,79,2465466,4,142,1.699460545674203
DG002,model.1.conv,3,7.529796600341797,4,2465466,79,2465387,4,143,1.7026103528980263
DG002,model.1.conv,3,7.779799461364746,4,2465387,79,2465308,4,144,1.7057601601218497
DG001,model.0.conv,2,7.948221206665039,4,2465308,56,2465252,4,145,1.7079929348627787
DG002,model.1.conv,2,6.788656234741211,4,2465252,70,2465182,4,146,1.7107839032889594
DG002,model.1.conv,1,7.089637756347656,4,2465182,70,2465112,4,147,1.713574871715129
DG033,model.6.m.0.cv2.conv,2,7.95457649230957,5,2465112,130,2464982,5,148,1.7187580987923057
DG021,model.2.cv2.conv,1,7.983848571777344,5,2464982,626,2464356,4,149,1.7437173307177978
DG021,model.2.cv2.conv,23,8.02712631225586,5,2464356,626,2463730,4,150,1.7686765626432899
DG021,model.2.cv2.conv,2,8.03598403930664,5,2463730,626,2463104,4,151,1.7936357945687709
DG006,model.13.m.0.cv1.conv,19,8.04595947265625,5,2463104,1286,2461818,15,152,1.8449098716553203
DG021,model.2.cv2.conv,15,8.051353454589844,5,2461818,626,2461192,4,153,1.8698691035808124
DG033,model.6.m.0.cv2.conv,9,8.119510650634766,5,2461192,130,2461062,5,154,1.8750523306579892
DG021,model.2.cv2.conv,17,8.13226318359375,5,2461062,626,2460436,4,155,1.9000115625834813
DG021,model.2.cv2.conv,10,8.143524169921875,5,2460436,626,2459810,4,156,1.9249707945089733
DG021,model.2.cv2.conv,4,8.14810562133789,5,2459810,626,2459184,4,157,1.9499300264344543
DG021,model.2.cv2.conv,11,8.15103530883789,5,2459184,626,2458558,4,158,1.9748892583599464
DG021,model.2.cv2.conv,2,8.153770446777344,5,2458558,626,2457932,4,159,1.9998484902854385
DG017,model.19.m.0.cv1.conv,28,8.156489372253418,5,2457932,1286,2456646,15,160,2.051122567371988
DG021,model.2.cv2.conv,10,8.161262512207031,5,2456646,626,2456020,4,161,2.076081799297469
DG018,model.19.m.0.cv2.conv,10,8.162723541259766,5,2456020,130,2455890,5,162,2.081265026374657
DG018,model.19.m.0.cv2.conv,5,8.186752319335938,5,2455890,130,2455760,5,163,2.0864482534518336
DG032,model.6.m.0.cv1.conv,11,8.195480346679688,5,2455760,1286,2454474,15,164,2.137722330538383
DG021,model.2.cv2.conv,6,8.229772567749023,5,2454474,626,2453848,4,165,2.162681562463864
DG033,model.6.m.0.cv2.conv,29,8.23944091796875,5,2453848,130,2453718,5,166,2.167864789541041
DG018,model.19.m.0.cv2.conv,2,8.256817817687988,5,2453718,130,2453588,5,167,2.1730480166182287
DG021,model.2.cv2.conv,3,8.266754150390625,5,2453588,626,2452962,4,168,2.1980072485437097
DG017,model.19.m.0.cv1.conv,9,8.298095703125,5,2452962,1286,2451676,15,169,2.249281325630259
DG010,model.16.cv2.conv,61,8.357481002807617,5,2451676,1112,2450564,14,170,2.293617852628893
DG017,model.19.m.0.cv1.conv,21,8.421791076660156,5,2450564,1286,2449278,15,171,2.3448919297154425
DG021,model.2.cv2.conv,5,8.426118850708008,5,2449278,626,2448652,4,172,2.3698511616409346
DG021,model.2.cv2.conv,10,8.444976806640625,5,2448652,626,2448026,4,173,2.3948103935664156
DG021,model.2.cv2.conv,11,8.444989204406738,5,2448026,626,2447400,4,174,2.4197696254919077
DG027,model.3.conv,38,8.41848087310791,5,2447400,165,2447235,4,175,2.426348336782169
DG021,model.2.cv2.conv,2,8.487174987792969,5,2447235,617,2446618,4,176,2.4509487299100075
DG027,model.3.conv,50,8.065940856933594,5,2446618,156,2446462,4,177,2.4571686024026262
DG018,model.19.m.0.cv2.conv,6,8.48787784576416,5,2446462,130,2446332,5,178,2.462351829479803
DG021,model.2.cv2.conv,8,8.507728576660156,5,2446332,608,2445724,4,179,2.4865933838099874
DG027,model.3.conv,18,7.7272162437438965,5,2445724,147,2445577,4,180,2.4924544175049523
DG027,model.3.conv,58,8.313928604125977,5,2445577,147,2445430,4,181,2.4983154511999173
DG027,model.3.conv,20,8.402547836303711,5,2445430,147,2445283,4,182,2.504176484894882
DG021,model.2.cv2.conv,0,8.529800415039062,5,2445283,581,2444702,4,183,2.527341522832116
DG027,model.3.conv,17,7.022464752197266,4,2444702,138,2444564,4,184,2.532843717729427
DG027,model.3.conv,25,7.630668640136719,5,2444564,138,2444426,4,185,2.5383459126267383
DG027,model.3.conv,40,7.711356163024902,5,2444426,138,2444288,4,186,2.5438481075240493
DG027,model.3.conv,41,7.92458438873291,5,2444288,138,2444150,4,187,2.5493503024213604
DG027,model.3.conv,39,7.925763130187988,5,2444150,138,2444012,4,188,2.5548524973186715
DG027,model.3.conv,19,7.979771614074707,5,2444012,138,2443874,4,189,2.5603546922159937
DG027,model.3.conv,27,7.985393524169922,5,2443874,138,2443736,4,190,2.5658568871133047
DG027,model.3.conv,0,8.261608123779297,5,2443736,138,2443598,4,191,2.571359082010616
DG027,model.3.conv,45,8.54627799987793,5,2443598,138,2443460,4,192,2.576861276907927
DG027,model.3.conv,20,8.564838409423828,5,2443460,138,2443322,4,193,2.582363471805238
DG018,model.19.m.0.cv2.conv,17,8.579944610595703,5,2443322,130,2443192,5,194,2.5875466988824147
DG021,model.2.cv2.conv,1,8.585262298583984,5,2443192,491,2442701,4,195,2.6071233488431433
DG027,model.3.conv,7,7.236502647399902,4,2442701,129,2442572,4,196,2.6122667049428006
DG027,model.3.conv,32,7.316782474517822,4,2442572,129,2442443,4,197,2.617410061042469
DG027,model.3.conv,27,7.419046401977539,4,2442443,129,2442314,4,198,2.622553417142126
DG027,model.3.conv,19,7.50784969329834,4,2442314,129,2442185,4,199,2.6276967732417944
DG027,model.3.conv,28,7.669984817504883,5,2442185,129,2442056,4,200,2.6328401293414516
DG027,model.3.conv,23,8.205142974853516,5,2442056,129,2441927,4,201,2.637983485441109
DG027,model.3.conv,4,8.242576599121094,5,2441927,129,2441798,4,202,2.643126841540777
DG027,model.3.conv,39,8.308660507202148,5,2441798,129,2441669,4,203,2.6482701976404344
DG027,model.3.conv,33,8.345756530761719,5,2441669,129,2441540,4,204,2.6534135537400916
DG027,model.3.conv,35,8.387496948242188,5,2441540,129,2441411,4,205,2.65855690983976
DG027,model.3.conv,37,8.488033294677734,5,2441411,129,2441282,4,206,2.663700265939417
DG027,model.3.conv,33,8.61821174621582,5,2441282,129,2441153,4,207,2.6688436220390854
DG033,model.6.m.0.cv2.conv,5,8.65854263305664,5,2441153,130,2441023,5,208,2.674026849116262
DG021,model.2.cv2.conv,0,8.664081573486328,5,2441023,383,2440640,4,209,2.689297433505178
DG027,model.3.conv,17,6.810455322265625,4,2440640,120,2440520,4,210,2.6940819508071923
DG027,model.3.conv,26,7.097755432128906,4,2440520,120,2440400,4,211,2.6988664681091956
DG027,model.3.conv,24,7.91802978515625,5,2440400,120,2440280,4,212,2.70365098541121
DG027,model.3.conv,17,7.986455917358398,5,2440280,120,2440160,4,213,2.7084355027132245
DG027,model.3.conv,31,8.00844955444336,5,2440160,120,2440040,4,214,2.713220020015228
DG027,model.3.conv,6,8.017460823059082,5,2440040,120,2439920,4,215,2.7180045373172423
DG027,model.3.conv,10,8.019306182861328,5,2439920,120,2439800,4,216,2.722789054619257
DG027,model.3.conv,20,8.13064956665039,5,2439800,120,2439680,4,217,2.72757357192126
DG027,model.3.conv,21,8.434492111206055,5,2439680,120,2439560,4,218,2.7323580892232746
DG027,model.3.conv,20,8.531654357910156,5,2439560,120,2439440,4,219,2.737142606525289
DG027,model.3.conv,16,8.58140754699707,5,2439440,120,2439320,4,220,2.7419271238272924
DG027,model.3.conv,10,8.583091735839844,5,2439320,120,2439200,4,221,2.746711641129307
DG018,model.19.m.0.cv2.conv,7,8.674789428710938,5,2439200,130,2439070,5,222,2.7518948682064837
DG018,model.19.m.0.cv2.conv,14,8.678888320922852,5,2439070,130,2438940,5,223,2.7570780952836604
DG017,model.19.m.0.cv1.conv,6,8.682913780212402,5,2438940,1286,2437654,15,224,2.80835217237021
DG018,model.19.m.0.cv2.conv,13,8.684459686279297,5,2437654,130,2437524,5,225,2.8135353994473866
DG018,model.19.m.0.cv2.conv,9,8.70606517791748,5,2437524,130,2437394,5,226,2.8187186265245634
DG027,model.3.conv,24,8.706626892089844,5,2437394,120,2437274,4,227,2.823503143826578
DG006,model.13.m.0.cv1.conv,21,8.741642951965332,5,2437274,1286,2435988,15,228,2.8747772209131273
DG018,model.19.m.0.cv2.conv,7,8.75069808959961,5,2435988,130,2435858,5,229,2.879960447990304
DG018,model.19.m.0.cv2.conv,12,8.77978801727295,5,2435858,130,2435728,5,230,2.885143675067481
DG027,model.3.conv,6,8.832113265991211,5,2435728,120,2435608,4,231,2.8899281923694953
DG017,model.19.m.0.cv1.conv,18,8.845104217529297,5,2435608,1286,2434322,15,232,2.9412022694560447
DG021,model.2.cv2.conv,5,8.846237182617188,5,2434322,257,2434065,4,233,2.9514491106778507
DG027,model.3.conv,15,6.887951850891113,4,2434065,111,2433954,4,234,2.9558747891822112
DG027,model.3.conv,3,7.178638458251953,4,2433954,111,2433843,4,235,2.9603004676865607
DG027,model.3.conv,0,7.386806488037109,4,2433843,111,2433732,4,236,2.9647261461909213
DG027,model.3.conv,9,7.506951332092285,4,2433732,111,2433621,4,237,2.969151824695282
DG027,model.3.conv,7,7.618507385253906,5,2433621,111,2433510,4,238,2.9735775031996425
DG027,model.3.conv,7,7.671293258666992,5,2433510,111,2433399,4,239,2.978003181704003
DG027,model.3.conv,8,7.785860061645508,5,2433399,111,2433288,4,240,2.9824288602083637
DG027,model.3.conv,13,7.844266891479492,5,2433288,111,2433177,4,241,2.9868545387127243
DG027,model.3.conv,8,7.9935302734375,5,2433177,111,2433066,4,242,2.991280217217085
DG027,model.3.conv,13,8.013669967651367,5,2433066,111,2432955,4,243,2.9957058957214455
DG027,model.3.conv,2,8.187751770019531,5,2432955,111,2432844,4,244,3.000131574225806
DG027,model.3.conv,4,8.21784782409668,5,2432844,111,2432733,4,245,3.0045572527301667
DG027,model.3.conv,5,8.276420593261719,5,2432733,111,2432622,4,246,3.0089829312345273
DG027,model.3.conv,1,8.363510131835938,5,2432622,111,2432511,4,247,3.013408609738888
DG027,model.3.conv,1,8.385444641113281,5,2432511,111,2432400,4,248,3.0178342882432485
DG027,model.3.conv,1,8.851375579833984,5,2432400,111,2432289,4,249,3.022259966747609
DG017,model.19.m.0.cv1.conv,14,8.86353874206543,5,2432289,1286,2431003,15,250,3.0735340438341474
DG033,model.6.m.0.cv2.conv,6,8.872917175292969,5,2431003,130,2430873,5,251,3.0787172709113353
DG021,model.2.cv2.conv,1,8.939436912536621,5,2430873,113,2430760,4,252,3.083222691370724
DG027,model.3.conv,3,5.660891056060791,2,2430760,102,2430658,4,253,3.0872895310774306
DG027,model.3.conv,1,6.876373291015625,4,2430658,102,2430556,4,254,3.0913563707841374
DG027,model.3.conv,0,7.0576171875,4,2430556,102,2430454,4,255,3.0954232104908552
DG027,model.3.conv,3,7.228694915771484,4,2430454,102,2430352,4,256,3.099490050197562
DG027,model.3.conv,0,7.253690719604492,4,2430352,102,2430250,4,257,3.1035568899042687
DG027,model.3.conv,0,7.5395355224609375,4,2430250,102,2430148,4,258,3.1076237296109754
DG033,model.6.m.0.cv2.conv,24,9.00839614868164,6,2430148,130,2430018,5,259,3.112806956688152
DG032,model.6.m.0.cv1.conv,27,9.03402328491211,6,2430018,1286,2428732,15,260,3.1640810337747016
DG021,model.2.cv2.conv,3,9.112457275390625,6,2428732,59,2428673,4,261,3.1664334214481893
DG006,model.13.m.0.cv1.conv,13,9.154571533203125,6,2428673,1286,2427387,15,262,3.2177074985347387
DG021,model.2.cv2.conv,1,9.174354553222656,6,2427387,59,2427328,4,263,3.2200598862082264
DG010,model.16.cv2.conv,24,9.22789192199707,6,2427328,1112,2426216,14,264,3.2643964132068604
DG018,model.19.m.0.cv2.conv,3,9.281831741333008,6,2426216,130,2426086,5,265,3.269579640284037
DG001,model.0.conv,0,9.321533203125,6,2426086,38,2426048,4,266,3.2710947374296806
DG007,model.13.m.0.cv2.conv,9,9.33584976196289,6,2426048,130,2425918,5,267,3.2762779645068574
DG021,model.2.cv2.conv,0,9.35788345336914,6,2425918,59,2425859,4,268,3.278630352180345
DG010,model.16.cv2.conv,54,9.377864837646484,6,2425859,1112,2424747,14,269,3.322966879178979
DG017,model.19.m.0.cv1.conv,5,9.403236389160156,6,2424747,1286,2423461,15,270,3.3742409562655284
DG032,model.6.m.0.cv1.conv,8,9.418121337890625,6,2423461,1286,2422175,15,271,3.425515033352078
DG001,model.0.conv,1,9.42852783203125,6,2422175,38,2422137,4,272,3.42703013049771
DG016,model.19.cv2.conv,110,9.431092262268066,6,2422137,1784,2420353,14,273,3.498159954387603
DG007,model.13.m.0.cv2.conv,19,9.432586669921875,6,2420353,130,2420223,5,274,3.5033431814647797
DG006,model.13.m.0.cv1.conv,24,9.434598922729492,6,2420223,1286,2418937,15,275,3.554617258551329
DG001,model.0.conv,0,9.448486328125,6,2418937,38,2418899,4,276,3.5561323556969615
DG018,model.19.m.0.cv2.conv,7,9.45749282836914,6,2418899,130,2418769,5,277,3.5613155827741383
DG017,model.19.m.0.cv1.conv,3,9.457735061645508,6,2418769,1286,2417483,15,278,3.6125896598606877
DG018,model.19.m.0.cv2.conv,3,9.476893424987793,6,2417483,130,2417353,5,279,3.6177728869378645
DG017,model.19.m.0.cv1.conv,0,9.484012603759766,6,2417353,1286,2416067,15,280,3.669046964024414
DG017,model.19.m.0.cv1.conv,6,9.508469581604004,6,2416067,1286,2414781,15,281,3.7203210411109633
DG032,model.6.m.0.cv1.conv,22,9.514974594116211,6,2414781,1286,2413495,15,282,3.7715951181975127
DG006,model.13.m.0.cv1.conv,25,9.51544189453125,6,2413495,1286,2412209,15,283,3.822869195284062
DG032,model.6.m.0.cv1.conv,23,9.51974105834961,6,2412209,1286,2410923,15,284,3.8741432723706115
DG007,model.13.m.0.cv2.conv,7,9.521234512329102,6,2410923,130,2410793,5,285,3.8793264994477883
DG018,model.19.m.0.cv2.conv,4,9.543643951416016,6,2410793,130,2410663,5,286,3.884509726524965
DG017,model.19.m.0.cv1.conv,9,9.554180145263672,6,2410663,1286,2409377,15,287,3.9357838036115145
DG032,model.6.m.0.cv1.conv,2,9.562597274780273,6,2409377,1286,2408091,15,288,3.987057880698064
DG033,model.6.m.0.cv2.conv,18,9.589359283447266,6,2408091,130,2407961,5,289,3.9922411077752407
DG033,model.6.m.0.cv2.conv,9,9.615407943725586,6,2407961,130,2407831,5,290,3.9974243348524174
DG018,model.19.m.0.cv2.conv,9,9.650105476379395,6,2407831,130,2407701,5,291,4.002607561929594
DG018,model.19.m.0.cv2.conv,2,9.653453826904297,6,2407701,130,2407571,5,292,4.007790789006771
DG032,model.6.m.0.cv1.conv,7,9.729290008544922,6,2407571,1286,2406285,15,293,4.059064866093321
DG017,model.19.m.0.cv1.conv,16,9.730395317077637,6,2406285,1286,2404999,15,294,4.11033894317987
DG017,model.19.m.0.cv1.conv,13,9.74057674407959,6,2404999,1286,2403713,15,295,4.161613020266419
DG018,model.19.m.0.cv2.conv,5,9.753457069396973,6,2403713,130,2403583,5,296,4.166796247343596
DG010,model.16.cv2.conv,51,9.778421401977539,7,2403583,1112,2402471,14,297,4.21113277434223
DG018,model.19.m.0.cv2.conv,7,9.782976150512695,7,2402471,130,2402341,5,298,4.216316001419407
DG033,model.6.m.0.cv2.conv,21,9.808525085449219,7,2402341,130,2402211,5,299,4.221499228496583
DG017,model.19.m.0.cv1.conv,8,9.810843467712402,7,2402211,1286,2400925,15,300,4.272773305583133
DG017,model.19.m.0.cv1.conv,7,9.811046600341797,7,2400925,1286,2399639,15,301,4.324047382669683
DG032,model.6.m.0.cv1.conv,6,9.822189331054688,7,2399639,1286,2398353,15,302,4.375321459756232
DG032,model.6.m.0.cv1.conv,0,9.822197914123535,7,2398353,1286,2397067,15,303,4.426595536842781
DG033,model.6.m.0.cv2.conv,10,9.82542610168457,7,2397067,130,2396937,5,304,4.431778763919958
DG017,model.19.m.0.cv1.conv,0,9.839054107666016,7,2396937,1286,2395651,15,305,4.483052841006508
DG033,model.6.m.0.cv2.conv,16,9.858932495117188,7,2395651,130,2395521,5,306,4.488236068083684
DG006,model.13.m.0.cv1.conv,21,9.866279602050781,8,2395521,1286,2394235,15,307,4.539510145170233
DG032,model.6.m.0.cv1.conv,4,9.869240760803223,8,2394235,1286,2392949,15,308,4.590784222256772
DG006,model.13.m.0.cv1.conv,19,9.874626159667969,8,2392949,1286,2391663,15,309,4.642058299343321
DG017,model.19.m.0.cv1.conv,6,9.885150909423828,8,2391663,1286,2390377,15,310,4.69333237642987
DG006,model.13.m.0.cv1.conv,19,9.890953063964844,8,2390377,1286,2389091,15,311,4.74460645351642
DG006,model.13.m.0.cv1.conv,19,9.962882995605469,8,2389091,1286,2387805,15,312,4.79588053060297
DG018,model.19.m.0.cv2.conv,1,9.964275360107422,8,2387805,130,2387675,5,313,4.801063757680146
DG007,model.13.m.0.cv2.conv,17,9.969060897827148,8,2387675,130,2387545,5,314,4.806246984757323
DG017,model.19.m.0.cv1.conv,0,10.00816535949707,8,2387545,1286,2386259,15,315,4.8575210618438724
DG032,model.6.m.0.cv1.conv,9,10.014833450317383,8,2386259,1286,2384973,15,316,4.908795138930422
DG033,model.6.m.0.cv2.conv,17,10.02299976348877,8,2384973,130,2384843,5,317,4.913978366007599
DG006,model.13.m.0.cv1.conv,11,10.043296813964844,8,2384843,1286,2383557,15,318,4.965252443094148
DG006,model.13.m.0.cv1.conv,2,10.043523788452148,8,2383557,1286,2382271,15,319,5.0165265201806974
DG007,model.13.m.0.cv2.conv,24,10.045892715454102,8,2382271,130,2382141,5,320,5.021709747257875
DG032,model.6.m.0.cv1.conv,5,10.059906005859375,8,2382141,1286,2380855,15,321,5.072983824344424
DG006,model.13.m.0.cv1.conv,0,10.07888412475586,8,2380855,1286,2379569,15,322,5.124257901430973
DG007,model.13.m.0.cv2.conv,13,10.080278396606445,8,2379569,130,2379439,5,323,5.12944112850815
DG032,model.6.m.0.cv1.conv,4,10.082708358764648,8,2379439,1286,2378153,15,324,5.1807152055947
DG006,model.13.m.0.cv1.conv,9,10.089073181152344,8,2378153,1286,2376867,15,325,5.231989282681249
DG032,model.6.m.0.cv1.conv,9,10.102935791015625,8,2376867,1286,2375581,15,326,5.283263359767787
DG018,model.19.m.0.cv2.conv,4,10.111198425292969,8,2375581,130,2375451,5,327,5.288446586844975
DG017,model.19.m.0.cv1.conv,9,10.135538101196289,8,2375451,1286,2374165,15,328,5.339720663931513
DG019,model.19.m.0.m.0.cv1.conv,26,9.975717544555664,8,2374165,218,2373947,4,329,5.348412537030168
DG020,model.19.m.0.m.1.cv1.conv,8,9.997678756713867,8,2373947,218,2373729,4,330,5.357104410128821
DG018,model.19.m.0.cv2.conv,1,10.146074295043945,8,2373729,130,2373599,5,331,5.362287637205998
DG007,model.13.m.0.cv2.conv,2,10.159421920776367,8,2373599,130,2373469,5,332,5.367470864283175
